from,to,weight,color,arrow,tweets,title,width
41330603,3007462724,1,red,to,['1372594348131553280'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1372594348131553280>連結</a><br>被提及的次數： 1</p>,1.0
2993665802,611675687,3,red,to,"['1377260771336421377', '1364653764666343434', '1267663509707423744']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1377260771336421377>連結</a><br>被提及的次數： 3</p>,1.3160740129524924
69009086,7403862,12,red,to,"['1270479294339461122', '1271714348667416576', '1271696305862123520', '1270731820905136128', '1270731666710056961', '1270618233364787201', '1270308157546541058', '1270282196721577986', '1270357768126562305', '1270357688883351553', '1270284118291476480', '1270354560666738691']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1270479294339461122>連結</a><br>被提及的次數： 12</p>,1.8612097182041991
1062812681730543617,7403862,35,red,to,"['1278614034758152193', '1365712554471919619', '1297654395073695745', '1359542308010680321', '1366898405927182336', '1280276560080261121', '1274475935463378945', '1278719254041448448', '1278614190773633025', '1332866888800628737', '1278501388054650880', '1274181265479139328', '1369105260753616902', '1274476068020391938', '1321882420375883780', '1377641320613822469', '1278701446708461568', '1311723492610629632', '1368319711251816449', '1359472602738221061', '1367527690169962497', '1321880103899537409', '1321882005785743363', '1377333901585043457', '1273980694407065601', '1273978088167219201', '1273986597118046210', '1273984015423492097', '1273984597852708864', '1273993001149308928', '1273984470505320448', '1273989887151276032', '1273995761894805505', '1273989700848664576', '1267688596439523328']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1278614034758152193>連結</a><br>被提及的次數： 35</p>,2.4322992790977875
1062812681730543617,612254136,1,red,to,['1366437083552882696'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1366437083552882696>連結</a><br>被提及的次數： 1</p>,1.0
1062812681730543617,1065430280557670400,1,red,to,['1366437083552882696'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1366437083552882696>連結</a><br>被提及的次數： 1</p>,1.0
1062812681730543617,1337150378,2,red,to,"['1311723492610629632', '1359472602738221061']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1311723492610629632>連結</a><br>被提及的次數： 2</p>,1.189207115002721
1062812681730543617,46584568,1,red,to,['1256864497836285952'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1256864497836285952>連結</a><br>被提及的次數： 1</p>,1.0
249115261,1326967123,2,red,to,"['1309820617831714816', '1309810501057216512']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1309820617831714816>連結</a><br>被提及的次數： 2</p>,1.189207115002721
14199378,1125237938768437249,1,red,to,['1292818692422672384'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1292818692422672384>連結</a><br>被提及的次數： 1</p>,1.0
1091325763943612416,14290699,1,red,to,['1367474381069447169'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1367474381069447169>連結</a><br>被提及的次數： 1</p>,1.0
124176132,7403862,1,red,to,['1303358705778470912'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1303358705778470912>連結</a><br>被提及的次數： 1</p>,1.0
513498057,3068789388,2,red,to,"['1340389995341864960', '1340383573141012482']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1340389995341864960>連結</a><br>被提及的次數： 2</p>,1.189207115002721
