from,to
39713727,11494632
39713727,13500732
15056816,14413252
17053097,13500732
17053097,17152983
12177772,7403862
14360501,1337150378
14360501,13500732
1060653216,7403862
14091176,7403862
14164249,7403862
18897186,7403862
19528058,7403862
19528058,3405598630
19528058,17152983
118012929,7403862
4043080882,28599351
23788480,7403862
20519922,10468292
761638264218542084,15509954
761638264218542084,14562685
37895085,7403862
2886122134,3302161923
2886122134,7403862
1281419371,126644808
1281419371,7403862
1281419371,3302161923
2466453506,738735239795773440
2466453506,3302161923
396536542,7403862
14854533,7403862
14889353,7403862
146428363,3405598630
13486,7403862
21020637,2843184354
21020637,7403862
18725978,7403862
21283221,7403862
21283221,3405598630
724647542,15794668
724647542,439968816
16099079,7403862
16099079,104446364
16099079,13500732
28573040,1898447611
20757469,3714479178
20757469,856969871023890433
20757469,4334071758
1151136062128791554,7403862
388752038,612254136
388752038,1337150378
388752038,1001820818219782144
388752038,76347918
388752038,7403862
12223492,3405869686
12223492,285297111
12223492,1443780630
7526892,7403862
7526892,10468292
7526892,14562685
7526892,14239677
5664472,466927493
14717055,4155531
1246421,48171234
1246421,84509623
1246421,85600266
1246421,3212251
847757344666791937,222206919
847757344666791937,7403862
847757344666791937,972017532382007296
199893073,7403862
199893073,147760413
199893073,14562685
199893073,3323911789
15996534,1337150378
14932460,7403862
14932460,3302161923
1664859288,5825162
1664859288,1443780630
1664859288,4155531
595978668,3302161923
29726352,856969871023890433
29726352,452688896
29726352,14562685
485583363,7403862
485583363,3302161923
111067251,7403862
753174361000075264,7403862
11844,3190584762
117723,7403862
117723,10468292
730354615716175872,7403862
458769174,76347918
2748559878,413186905
2570652956,7403862
252618624,7403862
294932830,76347918
793682456,7403862
1278692356980703233,7403862
33327415,158680425
33327415,16495205
159190687,12063122
159190687,7403862
2622959185,941709973943455744
2622959185,76347918
2622959185,1686865412
895350488031531012,7403862
20062160,76347918
1272555275149598720,7403862
370389714,13500732
2517356521,1295891503588360192
2517356521,488994768
2517356521,3295706113
2517356521,209967385
2517356521,1172298755606843393
2517356521,7403862
2517356521,365216346
2517356521,48357885
2517356521,76347918
705850200473010178,7403862
705850200473010178,355697417
705850200473010178,860024377
705850200473010178,76347918
705850200473010178,212755592
113470086,76347918
